,date,sentiment
0,2018-01-01,-0.10290000153332945
1,2018-01-02,0.0
2,2018-01-03,-0.17150000255554912
3,2018-01-04,-0.06860000102221965
4,2018-01-05,-0.034300000511109825
5,2018-01-06,-0.10290000153332945
6,2018-01-07,-0.034300000511109825
7,2018-01-08,-0.06860000102221965
8,2018-01-09,-0.034300000511109825
9,2018-01-10,-0.3087000071555376
10,2018-01-11,-0.3773000081777572
11,2018-01-12,-0.4459000066444277
12,2018-01-13,0.0
13,2018-01-14,-0.06860000102221965
14,2018-01-15,-0.34300000511109824
15,2018-01-16,-0.10290000153332945
16,2018-01-17,-0.2744000040888786
17,2018-01-18,-0.24010000613331792
18,2018-01-19,-0.17150000255554912
19,2018-01-20,-0.1372000045999884
20,2018-01-21,-0.1372000045999884
21,2018-01-22,0.034300000511109825
22,2018-01-23,-0.10290000153332945
23,2018-01-24,-0.34300000511109824
24,2018-01-25,-0.2744000040888786
25,2018-01-26,0.0
26,2018-01-27,-0.06860000102221965
27,2018-01-28,0.06860000102221965
28,2018-01-29,-0.37730001328885543
29,2018-01-30,-0.3773000081777572
30,2018-01-31,-0.034300000511109825
31,2018-02-01,-0.10290000153332945
32,2018-02-02,-0.034300000511109825
33,2018-02-03,-0.034300000511109825
34,2018-02-04,-0.17150000255554912
35,2018-02-05,-0.2058000030666589
36,2018-02-06,-0.10290000153332945
37,2018-02-07,-0.3087000071555376
38,2018-02-08,-0.0685999984666705
39,2018-02-09,-0.06860000102221965
40,2018-02-10,0.0
41,2018-02-11,-0.034300000511109825
42,2018-02-12,-0.06860000102221965
43,2018-02-13,-0.5488000081777572
44,2018-02-14,-0.7203000183999537
45,2018-02-15,-0.17150000511109825
46,2018-02-16,-0.24010000357776876
47,2018-02-17,-0.06860000102221965
48,2018-02-18,-0.06860000102221965
49,2018-02-19,-0.17150000255554912
50,2018-02-20,0.10290000408887862
51,2018-02-21,-0.3430000102221965
52,2018-02-22,-0.06860000102221965
53,2018-02-23,-0.034300000511109825
54,2018-02-24,-0.1372000020444393
55,2018-02-25,0.0
56,2018-02-26,0.0
57,2018-02-27,0.0
58,2018-02-28,-0.06860000102221965
59,2018-03-01,0.034300003066658966
60,2018-03-02,-0.6517000097110867
61,2018-03-03,-0.24010000357776876
62,2018-03-04,-0.3773000081777572
63,2018-03-05,-0.06860000102221965
64,2018-03-06,-0.17150000255554912
65,2018-03-07,0.0
66,2018-03-08,-0.17150000255554912
67,2018-03-09,-0.034300000511109825
68,2018-03-10,-0.20580000562220807
69,2018-03-11,-0.06860000102221965
70,2018-03-12,-0.17150000511109825
71,2018-03-13,-0.1372000020444393
72,2018-03-14,-0.3087000045999884
73,2018-03-15,-0.06860000102221965
74,2018-03-16,-0.06860000102221965
75,2018-03-17,-0.034300000511109825
76,2018-03-18,-0.06860000102221965
77,2018-03-19,-0.034300000511109825
78,2018-03-20,-0.06860000102221965
79,2018-03-21,-0.10290000153332945
80,2018-03-22,-0.4116000061333178
81,2018-03-23,-1.0976000163555144
82,2018-03-24,-0.10290000153332945
83,2018-03-25,0.034300000511109825
84,2018-03-26,-0.0685999984666705
85,2018-03-27,0.2744000040888786
86,2018-03-28,-0.4116000061333178
87,2018-03-29,-0.27440000153332944
88,2018-03-30,0.0
89,2018-03-31,0.10290000153332945
90,2018-04-01,-0.034300000511109825
91,2018-04-02,-0.2058000030666589
92,2018-04-03,-0.1372000020444393
93,2018-04-04,-0.4802000071555375
94,2018-04-05,0.1372000045999884
95,2018-04-06,-0.3087000045999884
96,2018-04-07,0.1372000020444393
97,2018-04-08,0.034300000511109825
98,2018-04-09,-0.1372000020444393
99,2018-04-10,0.0
100,2018-04-11,-0.034300000511109825
101,2018-04-12,-0.1372000020444393
102,2018-04-13,-0.17150000255554912
103,2018-04-14,0.0
104,2018-04-15,0.034300000511109825
105,2018-04-16,-0.24010000357776876
106,2018-04-17,-0.377300005622208
107,2018-04-18,0.10290000408887862
108,2018-04-19,-0.06860000357776878
109,2018-04-20,-0.06860000102221965
110,2018-04-21,0.06860000102221965
111,2018-04-22,-0.1372000020444393
112,2018-04-23,-0.1372000020444393
113,2018-04-24,-0.034300000511109825
114,2018-04-25,-0.10290000153332945
115,2018-04-26,-0.034300000511109825
116,2018-04-27,-0.06860000102221965
117,2018-04-28,-0.06860000102221965
118,2018-04-29,-0.034300000511109825
119,2018-04-30,0.0
120,2018-05-01,-0.3087000045999884
121,2018-05-02,0.06860000102221965
122,2018-05-03,0.06860000102221965
123,2018-05-04,-0.20580000817775723
124,2018-05-05,-0.034300000511109825
125,2018-05-06,-0.06860000102221965
126,2018-05-07,-0.2744000040888786
127,2018-05-08,-0.27440000664442776
128,2018-05-09,-0.1372000020444393
129,2018-05-10,-0.583100008688867
130,2018-05-11,-0.034300000511109825
131,2018-05-12,-0.10290000153332945
132,2018-05-13,-0.24010000868886702
133,2018-05-14,0.034300003066658966
134,2018-05-15,-0.1372000045999884
135,2018-05-16,-0.1372000020444393
136,2018-05-17,-0.2744000040888786
137,2018-05-18,-0.1372000045999884
138,2018-05-19,0.0
139,2018-05-20,-0.1372000020444393
140,2018-05-21,-0.10290000153332945
141,2018-05-22,-0.20580000562220807
142,2018-05-23,-0.34300000766664734
143,2018-05-24,-0.1372000020444393
144,2018-05-25,0.17150000255554912
145,2018-05-26,0.0
146,2018-05-27,0.0
147,2018-05-28,0.0
148,2018-05-29,-0.377300005622208
149,2018-05-30,-0.24010000357776876
150,2018-05-31,-0.3087000045999884
151,2018-06-01,-0.34300000511109824
152,2018-06-02,-0.2744000040888786
